,Title,Artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
8308,Ti Amo,Phoenix,0.634,0.701,-6.807,0.0419,0.00417,0.0617,0.0721,0.861,121.07,205920
8309,Kansas City Stomps,Jelly Roll Morton,0.536,0.401,-12.148,0.123,0.995,0.656,0.128,0.691,185.449,179827
8310,Rockstar,N.E.R.D,0.662,0.934,-4.545,0.141,0.0767,0.0,0.332,0.61,92.08,259493
8311,Sweet Thing - 1999 Remaster,David Bowie,0.363,0.531,-9.486,0.0367,0.0702,2.27e-05,0.61,0.285,119.925,218667
8312,The Whole World (feat. Killer Mike),OutKast,0.814,0.852,-6.176,0.401,0.0958,1.32e-06,0.0288,0.717,184.682,295347
8313,Up All Night,Beck,0.653,0.941,-2.709,0.0583,0.00556,0.0788,0.277,0.688,110.019,190448
8314,Talking in Your Sleep,The Romantics,0.734,0.821,-11.586,0.0329,0.0208,0.000103,0.0932,0.981,129.771,234867
8315,Washing Machine,Mr. Fingers,0.881,0.682,-8.743,0.0681,0.00357,0.908,0.0929,0.504,117.603,257840
8316,You're a Big Girl Now,Bob Dylan,0.597,0.308,-16.527,0.0452,0.795,4.03e-05,0.0469,0.413,75.414,272200
8317,Ban Marriage,The Hidden Cameras,0.461,0.947,-7.562,0.0452,0.0815,0.0105,0.345,0.653,154.667,260200
8318,One Life Stand,Hot Chip,0.781,0.702,-4.176,0.0381,0.00211,0.0427,0.0735,0.787,120.148,321496
8319,Far Away Eyes - Remastered,The Rolling Stones,0.663,0.612,-5.633,0.0281,0.538,0.00743,0.232,0.718,94.669,263960
8320,Sepia Panorama,Duke Ellington,0.52,0.324,-10.602,0.154,0.909,0.845,0.109,0.368,92.623,312480
8321,Le jazz et la java,Claude Nougaro,0.66,0.475,-10.568,0.0939,0.683,0.0,0.148,0.896,91.121,147826
8322,Adventures of Super Rhymes,Jimmy Spicer,0.874,0.548,-16.193,0.224,0.287,0.0,0.266,0.863,110.28,655752
8323,Memories,Public Image Ltd.,0.389,0.684,-14.12,0.0845,7.79e-05,0.00022,0.177,0.694,141.048,305482
8324,Love Me or Leave Me,Ruth Etting,0.589,0.102,-11.783,0.0373,0.989,0.0,0.0959,0.335,97.615,200107
8325,Don't Swallow the Cap,The National,0.454,0.663,-8.54,0.0415,0.407,0.0466,0.0913,0.463,173.988,285533
8326,Heartbreaks + Setbacks,Thundercat,0.205,0.719,-8.312,0.0689,0.00164,0.12,0.0773,0.203,109.737,203710
8327,Stigmata (Re-Record) [Remastered],Ministry,0.504,0.96,-5.569,0.177,0.000232,0.818,0.327,0.0388,153.983,350852
8328,634-5789,Wilson Pickett,0.647,0.388,-11.92,0.0407,0.31,0.000701,0.792,0.765,103.246,178586
8329,She Came In Through The Bathroom Window - Remastered,The Beatles,0.53,0.72,-8.793,0.0338,0.00376,3.38e-05,0.314,0.69,80.652,118627
8330,All Over You,Live,0.32,0.835,-5.902,0.0572,0.00463,1.06e-06,0.294,0.352,132.105,239547
8331,I Was Only 19 (A Walk in the Light Green),Redgum,0.652,0.545,-9.86,0.0474,0.142,0.0,0.0806,0.368,88.032,259507
8332,Drain the Blood,The Distillers,0.393,0.905,-4.167,0.0912,0.17,9.75e-06,0.236,0.414,168.902,189707
8333,Moving,Kate Bush,0.497,0.339,-13.513,0.0304,0.433,0.000689,0.246,0.196,126.651,181960
8334,Europe Is Lost,Kate Tempest,0.737,0.558,-9.814,0.326,0.394,0.021,0.111,0.525,98.546,331227
8335,White Sky,Vampire Weekend,0.572,0.684,-5.64,0.0649,0.114,0.00785,0.364,0.908,135.926,178667
8336,I Blame Myself,Sky Ferreira,0.692,0.739,-4.122,0.0374,0.35,0.0,0.32,0.819,115.014,237040
8337,Feel so Real,Steve Arrington,0.661,0.754,-11.282,0.037,0.0232,0.00153,0.602,0.597,113.869,306120
8338,Viðrar Vel til Loftárása,Sigur Rós,0.0859,0.478,-10.501,0.042,0.297,0.783,0.0692,0.108,80.8,617667
8339,Undercover,Susanne Sundfør,0.225,0.273,-8.993,0.0332,0.91,0.00146,0.14,0.192,81.546,257707
8340,Left Behind,Slipknot,0.229,0.994,-3.431,0.22,7.03e-05,0.00548,0.318,0.115,156.623,241467
8341,Mother Of Earth,The Gun Club,0.307,0.832,-4.928,0.0493,0.286,0.475,0.252,0.704,183.693,204640
8342,Whirring,The Joy Formidable,0.335,0.968,-3.775,0.0505,0.000129,0.288,0.341,0.372,145.061,407160
8343,Airbag,Radiohead,0.306,0.872,-7.313,0.05,0.00792,0.8,0.261,0.648,167.946,287880
8344,Need a Little Sugar in My Bowl,Bessie Smith,0.703,0.027,-13.547,0.0519,0.992,0.0,0.154,0.379,75.292,166893
8345,Be Not So Fearful,Bill Fay,0.514,0.149,-14.643,0.0328,0.85,0.00118,0.107,0.357,125.402,164507
8346,Love Is A Many-Splendored Thing,The Four Aces,0.32,0.252,-14.136,0.0363,0.825,0.0,0.356,0.273,123.056,182866
8347,Lucha De Gigantes,Nacha Pop,0.529,0.233,-11.086,0.0336,0.901,4.86e-05,0.124,0.241,124.441,192000
8348,Basin Street Blues (06-11-29),Louisiana Rhythm Kings,0.607,0.258,-9.997,0.0443,0.98,0.0291,0.0703,0.627,106.95,199773
8349,Wonderful Life,Hurts,0.696,0.836,-7.231,0.0584,0.167,0.00155,0.184,0.414,120.022,254133
8350,Fais-moi mal Johnny,Magali Noël,0.68,0.559,-7.664,0.267,0.469,0.0,0.181,0.718,105.465,142480
8351,Niggers Are Scared of Revolution,The Last Poets,0.685,0.747,-10.801,0.297,0.766,0.0,0.336,0.858,113.436,316733
8352,Don't Make Me Wait - MAW Main; 2016 - Remaster,NYC Peech Boys,0.901,0.528,-7.963,0.0453,0.000766,0.0443,0.0382,0.701,113.71,502035
8353,Winter In America,Gil Scott-Heron,0.586,0.474,-9.219,0.0462,0.917,0.0552,0.112,0.859,80.705,366600
8354,Do It Any Way You Wanna,People's Choice,0.78,0.542,-10.99,0.0464,0.0107,0.309,0.0868,0.808,111.269,198293
8355,Something Good,Utah Saints,0.53,0.95,-10.553,0.0423,0.000517,0.821,0.13,0.507,126.86,355880
8356,Blue Train - Remastered 2003,John Coltrane,0.506,0.493,-7.759,0.0427,0.798,0.00355,0.307,0.584,134.77,644013
8357,Teenage Angst,Placebo,0.472,0.962,-4.9,0.0325,4.43e-06,0.398,0.129,0.825,119.894,162387
8358,Bam Bam,Toots & The Maytals,0.472,0.414,-10.104,0.0957,0.742,2.3e-05,0.142,0.88,205.103,258080
8359,I Really Like You,Carly Rae Jepsen,0.622,0.808,-4.701,0.0418,0.00543,5.63e-05,0.215,0.599,122.121,204773
8360,Ageless Beauty,Stars,0.372,0.868,-4.389,0.0484,0.000161,0.393,0.101,0.292,136.169,244720
8361,Lights Out - 2008 Remaster,UFO,0.303,0.919,-6.071,0.119,3.29e-06,0.731,0.332,0.538,153.821,275227
8362,O Katrina!,Black Lips,0.249,0.788,-8.745,0.0378,0.00106,0.00109,0.112,0.813,179.695,172600
8363,Pompeii,Bastille,0.679,0.715,-6.383,0.0407,0.0755,0.0,0.271,0.571,127.435,214148
8364,Come into My World - Radio Edit [Radio Edit],Kylie Minogue,0.603,0.835,-7.303,0.0282,0.0294,0.149,0.0906,0.822,124.994,246867
8365,If We Make It Through December,Merle Haggard,0.733,0.39,-11.133,0.0422,0.715,1.02e-05,0.394,0.548,94.825,163733
8366,Kiss an Angel Good Mornin',Charley Pride,0.665,0.512,-10.704,0.03,0.581,0.0,0.371,0.87,130.578,123467
8367,Major Leagues,Pavement,0.526,0.439,-13.298,0.0303,0.4,0.597,0.146,0.508,167.879,204960
8368,Joy To The World,Three Dog Night,0.591,0.726,-13.545,0.0315,0.0384,2.49e-06,0.119,0.968,129.057,214960
8369,Driva'man,Max Roach,0.541,0.198,-13.721,0.0414,0.753,3.4e-05,0.295,0.54,99.395,318000
8370,For the Roses,Joni Mitchell,0.432,0.195,-13.567,0.0425,0.976,6.52e-05,0.115,0.386,165.511,223293
8371,Still the One,Orleans,0.565,0.615,-10.793,0.0384,0.0487,1.93e-06,0.16,0.591,143.928,234040
8372,Circuital,My Morning Jacket,0.44,0.503,-9.518,0.031,0.221,0.42,0.127,0.508,102.343,439680
8373,Russians,Sting,0.435,0.455,-10.379,0.0332,0.485,4.44e-06,0.174,0.151,115.231,238250
8374,Pop Goes The Weasel,3rd Bass,0.628,0.954,-2.29,0.341,0.0101,0.0,0.141,0.406,200.173,234067
8375,This Place Hotel (a.k.a. Heartbreak Hotel),The Jacksons,0.737,0.783,-7.466,0.078,0.367,0.000187,0.107,0.687,97.016,343787
8376,Friction,Television,0.576,0.781,-8.6,0.0479,0.00237,0.194,0.468,0.723,121.197,283627
8377,Me and the Devil Blues,Robert Johnson,0.717,0.111,-13.805,0.0873,0.931,0.000163,0.107,0.15,82.181,154667
8378,Brown Shoes Don't Make It,Frank Zappa,0.278,0.574,-9.672,0.0889,0.526,2.91e-06,0.619,0.338,77.232,449227
8379,Je suis malade,Serge Lama,0.435,0.301,-11.54,0.0323,0.779,0.000811,0.288,0.139,85.688,250627
8380,Think,James Brown,0.595,0.826,-7.533,0.0535,0.647,0.0,0.298,0.869,77.294,170267
8381,Rock Of Ages,Def Leppard,0.71,0.806,-7.66,0.0447,0.00947,0.0895,0.18,0.621,105.866,247829
8382,Santa Cruz (You're Not That Far),The Thrills,0.416,0.833,-3.554,0.0321,0.0677,0.0124,0.438,0.532,131.538,253000
8383,Can It Be All So Simple / Intermission,Wu-Tang Clan,0.605,0.227,-19.308,0.595,0.819,1.98e-06,0.253,0.417,91.146,414600
8384,California,Joni Mitchell,0.464,0.328,-9.005,0.0407,0.905,0.0,0.135,0.784,70.859,230227
8385,Going Down to Liverpool,The Bangles,0.228,0.772,-9.929,0.122,0.16,0.00499,0.138,0.82,167.906,220227
8386,Ventilator Blues,The Rolling Stones,0.618,0.678,-5.199,0.0316,0.6,0.723,0.501,0.79,133.453,204573
8387,Cosmic Slop,Funkadelic,0.528,0.815,-6.745,0.0789,0.0764,0.0,0.0803,0.699,98.492,321680
8388,Sunset - Bird of Prey,Fatboy Slim,0.397,0.911,-11.25,0.0524,0.513,0.237,0.278,0.205,125.681,409827
8389,Feel Flows - Remastered 2009,The Beach Boys,0.502,0.285,-14.638,0.0265,0.667,0.000105,0.346,0.35,94.311,288600
8390,What We Do,Freeway,0.569,0.894,-4.931,0.318,0.00715,0.0,0.158,0.293,188.892,229107
8391,Beercan,Beck,0.78,0.63,-9.456,0.164,0.00265,0.0047,0.0933,0.594,109.015,240440
8392,Another Day In Paradise,Phil Collins,0.792,0.411,-12.384,0.033,0.786,0.00212,0.0499,0.41,101.976,322173
8393,TV Set - Remastered,The Cramps,0.516,0.967,-7.864,0.0397,0.136,0.0941,0.0752,0.144,137.128,192760
8394,Still,Commodores,0.352,0.152,-14.5,0.0328,0.917,0.000536,0.11,0.293,123.902,222813
8395,Religion II - 2011 Remaster,Public Image Ltd.,0.589,0.412,-10.562,0.0299,0.00716,0.00225,0.19,0.488,109.157,352880
8396,"This Ain't A Scene, It's An Arms Race",Fall Out Boy,0.433,0.887,-3.987,0.0599,0.00111,0.0,0.0509,0.481,200.073,213280
8397,Out on the Weekend,Neil Young,0.679,0.169,-20.577,0.0452,0.112,0.0308,0.0852,0.601,136.554,275133
8398,People Got A Lotta Nerve,Neko Case,0.412,0.797,-5.321,0.0391,0.0363,1.33e-05,0.122,0.559,137.386,151027
8399,Concorde,The Modern Jazz Quartet,0.542,0.252,-16.613,0.0355,0.775,0.0163,0.087,0.455,103.132,221667
8400,Snooze 4 Love,Todd Terje,0.797,0.773,-12.904,0.0428,0.093,0.847,0.0925,0.432,117.975,488136
8401,Be Careful (feat. R. Kelly),Sparkle,0.786,0.318,-7.186,0.0534,0.592,0.0,0.0996,0.399,110.575,312347
8402,Rowche Rumble,The Fall,0.302,0.756,-7.351,0.117,0.477,0.0211,0.169,0.781,75.6,241200
8403,Desire - 1997 Remaster,Talk Talk,0.2,0.302,-14.589,0.0401,0.718,0.733,0.0777,0.273,84.364,417067
8404,Walk On,U2,0.528,0.832,-6.461,0.0265,0.00379,0.00042,0.153,0.633,100.158,296240
8405,Bug In The Bassbin,Innerzone Orchestra,0.433,0.542,-15.573,0.0463,0.000149,0.861,0.163,0.144,118.856,332573
8406,Hurts So Good,John Mellencamp,0.785,0.737,-5.306,0.0363,0.0421,9.93e-05,0.108,0.971,125.447,218960
8407,Cover Me,Bruce Springsteen,0.535,0.884,-5.499,0.0407,0.00188,0.00126,0.14,0.796,120.555,205987
8408,Ich sang die ganze Zeit von dir,Tomte,0.599,0.567,-6.323,0.0274,0.0567,0.0,0.0996,0.524,153.989,262573
8409,"Flex (Ooh, Ooh, Ooh)",Rich Homie Quan,0.728,0.62,-7.533,0.0434,0.038,0.0,0.342,0.885,81.998,176675
8410,Intuition,Lennie Tristano Sextet,0.569,0.125,-17.726,0.0638,0.991,0.914,0.126,0.362,122.081,149600
8411,BirdFlu,M.I.A.,0.51,0.863,-7.644,0.263,0.256,0.000697,0.14,0.749,151.995,204613
8412,Love Bites,Def Leppard,0.593,0.726,-6.974,0.0327,0.0695,0.00122,0.0831,0.421,129.782,346960
8413,Joe's Garage,Frank Zappa,0.603,0.798,-9.381,0.0872,0.0762,0.0,0.823,0.811,88.546,369027
8414,Black And White,The dB's,0.299,0.971,-6.816,0.069,0.000656,0.00565,0.0364,0.734,174.192,189093
8415,We Don't Talk Anymore - 1987 Remaster,Cliff Richard,0.731,0.671,-8.984,0.0282,0.0044,0.00034,0.228,0.665,111.426,252133
8416,Six Days On The Road,Dave Dudley,0.707,0.726,-8.579,0.0345,0.658,0.000171,0.19,0.872,98.143,128040
8417,Queen of Eyes,The Soft Boys,0.361,0.924,-4.468,0.0672,0.253,2.09e-06,0.307,0.63,139.54,121053
8418,East-West,The Paul Butterfield Blues Band,0.321,0.529,-10.672,0.0377,0.123,0.00166,0.202,0.604,151.851,791800
8419,Everything's Alright,The Mojos,0.351,0.724,-7.336,0.0347,0.594,4.3e-05,0.145,0.92,156.399,139960
8420,Chamber Of Reflection,Mac DeMarco,0.537,0.558,-8.678,0.0929,0.263,0.91,0.102,0.505,131.037,231724
8421,If I Could Talk I'd Tell You,The Lemonheads,0.481,0.867,-5.163,0.0336,0.00267,2.2e-06,0.156,0.834,136.896,165013
8422,Boogaloo Down Broadway,Fantastic Johnny C,0.802,0.675,-5.811,0.0424,0.704,0.0,0.0631,0.962,130.7,155067
8423,Dancing Girl,Terry Callier,0.353,0.261,-14.08,0.0379,0.64,0.000332,0.132,0.264,122.423,541120
8424,Spice Up Your Life,Spice Girls,0.556,0.993,-5.067,0.0464,0.0105,0.0341,0.403,0.702,124.016,173667
8425,Collard Greens,ScHoolboy Q,0.828,0.569,-4.85,0.0622,0.0279,6.58e-06,0.143,0.672,153.989,301453
8426,You Can't Hurry Love - 2016 Remaster,Phil Collins,0.62,0.937,-4.584,0.0312,0.0334,0.0,0.104,0.75,97.705,174080
8427,Blue Horizon,Sidney Bechet,0.355,0.342,-13.785,0.0571,0.873,0.879,0.0904,0.408,64.006,267493
8428,Week-end à Rome,Étienne Daho,0.741,0.761,-13.496,0.0469,0.157,0.707,0.0392,0.958,118.912,254453
8429,I'm a Slave 4 U,Britney Spears,0.843,0.843,-3.573,0.117,0.426,0.000108,0.111,0.963,110.03,203760
8430,Too Close,Next,0.847,0.402,-9.952,0.0641,0.0118,0.0,0.283,0.752,99.693,259440
8431,Walk Of Life,Dire Straits,0.461,0.918,-8.507,0.0959,0.405,0.00033,0.126,0.802,172.435,249960
8432,The Bad Touch,Bloodhound Gang,0.824,0.731,-6.259,0.038,0.00363,0.017,0.111,0.969,122.985,260507
8433,Take This Job and Shove It,Johnny Paycheck,0.763,0.364,-14.244,0.0559,0.556,2.02e-05,0.0792,0.715,137.132,156667
8434,Ho Hey,The Lumineers,0.685,0.474,-9.105,0.0313,0.779,1.23e-06,0.149,0.36,79.991,161227
8435,I Still Remember,Bloc Party,0.434,0.907,-3.192,0.0351,0.000516,0.00754,0.0859,0.317,140.033,263760
8436,Divine,Sébastien Tellier,0.696,0.817,-5.582,0.0442,0.106,0.000576,0.0914,0.496,141.941,188853
8437,Will The Circle Be Unbroken,Nitty Gritty Dirt Band,0.413,0.523,-9.673,0.0272,0.642,0.0,0.357,0.446,96.892,288467
8438,A Song for You,Donny Hathaway,0.315,0.22,-13.156,0.037,0.822,0.000211,0.245,0.0723,88.045,325947
8439,Ruby Don't Take Your Love To Town,Kenny Rogers,0.683,0.513,-15.025,0.0343,0.239,0.071,0.108,0.927,109.638,179560
8440,Licence To Kill,Gladys Knight,0.574,0.656,-7.834,0.0316,0.128,0.0,0.18,0.38,77.976,314467
8441,I'll Never Find Another You - Mono; 2009 Remaster,The Seekers,0.562,0.69,-7.713,0.0309,0.495,2.24e-06,0.406,0.849,126.105,163813
8442,"Poupée de cire, poupée de son",France Gall,0.548,0.758,-4.072,0.0312,0.719,0.0,0.24,0.83,147.026,153480
8443,Allan Align,Drangsal,0.511,0.825,-6.236,0.044,0.000146,0.0116,0.169,0.892,174.998,186467
8444,"Don't Knock My Love, Pt. 1",Wilson Pickett,0.731,0.701,-8.722,0.0287,0.157,6.75e-06,0.0595,0.961,107.521,136400
8445,Come Out,Steve Reich,0.469,0.333,-22.567,0.0439,0.993,0.000733,0.0933,0.205,101.17,778773
8446,Some Things Last A Long Time,Daniel Johnston,0.533,0.131,-10.624,0.0346,0.962,0.0724,0.121,0.201,78.91,292867
8447,Whatever You Want,Status Quo,0.56,0.705,-6.761,0.0498,0.772,0.00259,0.264,0.501,122.456,243547
8448,Sometimes,fIREHOSE,0.612,0.668,-12.974,0.0288,0.00494,0.000718,0.164,0.751,111.584,206733
8449,En el lago,Triana,0.256,0.805,-5.288,0.0983,0.237,0.0,0.114,0.264,135.15,395320
8450,Keep Their Heads Ringin',Dr. Dre,0.672,0.777,-4.238,0.0956,0.0379,0.00141,0.159,0.238,90.575,305573
8451,Get on Your Knees,Canarios,0.664,0.67,-7.249,0.0908,0.0447,0.0286,0.0839,0.738,133.471,159293
8452,Working Man Blues,Merle Haggard,0.714,0.524,-11.81,0.0371,0.665,1.62e-05,0.096,0.899,104.61,157907
8453,Caring Is Creepy,The Shins,0.413,0.707,-8.65,0.0375,0.0232,2.84e-06,0.293,0.494,94.614,200173
8454,"Hold It Now, Hit It",Beastie Boys,0.656,0.517,-14.868,0.457,0.0152,0.0,0.359,0.811,191.117,206240
8455,Elevation,U2,0.577,0.836,-7.191,0.0374,0.00109,0.00033,0.0516,0.345,110.035,227107
8456,Decades - 2007 Remaster,Joy Division,0.572,0.538,-9.206,0.0459,0.000489,0.511,0.142,0.436,107.089,374413
8457,Plateau,Meat Puppets,0.474,0.463,-11.494,0.0885,0.242,0.00054,0.113,0.628,170.175,142400
8458,I Woke Up Today,Port O'Brien,0.576,0.903,-4.872,0.0518,0.0266,9.94e-05,0.163,0.961,133.507,201867
8459,La vie en rose,Grace Jones,0.655,0.65,-11.032,0.0688,0.166,0.026,0.0572,0.746,177.058,447956
8460,Last Child,Aerosmith,0.517,0.504,-11.66,0.0414,0.026,0.0,0.664,0.741,166.81,206267
8461,Subconscious-Lee,Lee Konitz,0.663,0.414,-12.432,0.036,0.829,3.07e-05,0.175,0.759,123.048,167667
8462,A Thousand Miles Away,A Heart Beats,0.444,0.272,-10.731,0.0541,0.856,0.0,0.172,0.38,180.611,147600
8463,Shakey Dog,Ghostface Killah,0.595,0.931,-4.612,0.31,0.222,0.0,0.922,0.613,84.192,224533
8464,"Yes Sir, I Can Boogie",Baccara,0.468,0.817,-6.147,0.0978,0.0739,2.23e-06,0.0997,0.493,122.787,275200
8465,Pan American Blues,Deford Bailey,0.711,0.804,-9.17,0.348,0.993,0.335,0.093,0.222,106.558,174467
8466,Don't Let Your Deal Go Down Blues (with The North Carolina Ramblers) - 78rpm Version,Charlie Poole,0.591,0.454,-8.9,0.0389,0.993,0.18,0.364,0.844,137.468,170267
8467,Memphis In The Meantime,John Hiatt,0.534,0.779,-11.141,0.0428,0.127,0.000477,0.0777,0.891,181.705,238093
8468,Saturday Love,Alexander O'Neal,0.778,0.615,-8.675,0.0397,0.104,0.000112,0.0797,0.769,116.534,257043
8469,Art Of Almost,Wilco,0.336,0.728,-8.551,0.0452,0.00245,0.349,0.156,0.429,95.987,436573
8470,Right Time - 2001 Digital Remaster,Mighty Diamonds,0.837,0.382,-10.726,0.052,0.33,6.14e-05,0.127,0.56,139.042,197200
8471,Best Thing That Ever Happened to Me,Gladys Knight & The Pips,0.494,0.675,-7.423,0.0478,0.172,0.000201,0.199,0.497,92.856,225360
8472,Halfway Home,TV On The Radio,0.475,0.854,-5.584,0.0446,0.000135,0.685,0.642,0.41,159.957,331693
8473,Stem/Long Stem,DJ Shadow,0.505,0.415,-12.811,0.0341,0.923,0.135,0.111,0.0932,106.247,467840
8474,Corporate Cannibal,Grace Jones,0.542,0.569,-10.004,0.0357,0.00865,0.135,0.0651,0.191,145.963,394053
8475,Fancy Footwork,Chromeo,0.684,0.536,-15.923,0.0359,0.00884,0.0256,0.247,0.673,129.961,200107
8476,Talk Show Host,Radiohead,0.535,0.479,-14.112,0.0311,0.277,0.0285,0.139,0.504,88.841,281000
8477,Le mal de vivre,Barbara,0.495,0.0805,-11.894,0.0531,0.884,1.3e-06,0.118,0.393,102.273,234840
8478,In Shreds,The Chameleons,0.321,0.912,-7.105,0.0799,0.0226,0.0156,0.125,0.257,144.931,249987
8479,Because I Got It Like That,Jungle Brothers,0.9,0.916,-7.481,0.115,0.22,0.000141,0.0323,0.538,102.916,277894
8480,"Whenever, Wherever",Shakira,0.793,0.832,-4.862,0.0406,0.236,1.12e-05,0.202,0.872,107.661,196160
8481,I Don't Believe You (She Acts Like We Never Have Met),Bob Dylan,0.524,0.554,-6.954,0.0499,0.654,0.0,0.143,0.67,132.8,263267
8482,Natacha,Czerkinsky,0.818,0.571,-9.554,0.207,0.41,0.0172,0.105,0.731,118.968,222122
8483,How We Used To Live,Saint Etienne,0.405,0.483,-9.454,0.0283,0.373,0.009,0.604,0.203,130.079,541954
8484,Big Love - Eat Me Edit,Pete Heller,0.671,0.857,-6.077,0.0448,0.000726,0.778,0.0617,0.551,126.795,241053
8485,Hacelo por Mí,Attaque 77,0.592,0.51,-12.316,0.0295,0.00519,0.00288,0.202,0.431,143.531,229507
8486,Living In A Magazine,Zoot Woman,0.611,0.801,-4.392,0.0269,0.00677,0.0735,0.647,0.425,133.98,249107
8487,Stringin the Blues,Joe Venuti & Eddie Lang,0.557,0.245,-13.003,0.265,0.97,0.0261,0.104,0.661,207.96,157584
8488,Dramamine,Modest Mouse,0.376,0.736,-9.438,0.0412,0.326,0.105,0.107,0.796,185.12,342000
8489,We're from Barcelona,I'm From Barcelona,0.59,0.93,-4.259,0.0374,0.0984,0.00332,0.786,0.954,119.923,182427
8490,The Calvary Cross,Richard & Linda Thompson,0.637,0.22,-16.981,0.0407,0.242,0.00507,0.143,0.159,115.39,230667
8491,A Monday Date,Earl Hines,0.694,0.312,-12.861,0.0597,0.994,0.915,0.106,0.804,109.097,196611
8492,The Mooche,Duke Ellington,0.652,0.316,-10.274,0.0464,0.947,0.573,0.334,0.481,122.01,194093
8493,Carinhoso,Pixinguinha,0.343,0.0759,-21.984,0.0351,0.948,0.827,0.155,0.112,93.105,288573
8494,My Name Is Jonas,Weezer,0.295,0.94,-5.247,0.0449,0.00021,0.00106,0.276,0.58,186.186,204293
8495,So Sad About Us - Mono Version,The Who,0.451,0.841,-6.689,0.0366,0.00218,0.0,0.0455,0.468,130.6,184093
8496,Feel so Good,Mase,0.821,0.703,-8.464,0.24,0.192,0.0,0.0816,0.536,105.154,203627
8497,The Titanic,Ernest Stoneman,0.488,0.62,-11.74,0.0729,0.968,1.28e-05,0.94,0.916,115.01,194373
8498,Judy Is a Punk - 2001 Remastered Version,Ramones,0.387,0.828,-5.016,0.0322,0.293,0.0,0.151,0.868,179.425,92507
8499,Je bois,Boris Vian,0.455,0.138,-14.675,0.0384,0.62,0.0,0.0468,0.11,140.613,213920
8500,Making Love (At the Dark End of the Street),Clarence Carter,0.515,0.324,-16.575,0.0438,0.699,0.000119,0.106,0.394,131.589,308560
8501,It's My Life,The Animals,0.593,0.592,-7.75,0.0311,0.00226,9.36e-06,0.232,0.652,122.848,189267
8502,Just Like Heaven,Dinosaur Jr.,0.22,0.959,-4.926,0.091,0.107,0.0153,0.274,0.565,162.564,173560
8503,Tokyo Storm Warning,Elvis Costello & The Attractions,0.381,0.848,-5.19,0.0629,0.262,0.0,0.0761,0.819,159.263,384973
8504,Now That We've Found Love,Third World,0.712,0.503,-15.707,0.0753,0.00435,0.00374,0.0834,0.72,119.312,459600
8505,Seasun,Delorean,0.549,0.821,-6.421,0.0345,0.000318,0.236,0.0877,0.174,119.984,269387
8506,Blood on My Hands,Shackleton,0.774,0.597,-10.323,0.057,0.0003,0.84,0.281,0.194,139.945,450413
8507,Rude Boy,Rihanna,0.563,0.75,-4.496,0.127,0.113,0.0,0.0788,0.812,173.906,222920
8508,One Summer Night,The Danleers,0.53,0.265,-9.411,0.028,0.873,0.0,0.122,0.494,98.464,132705
8509,Hungry Eyes,Merle Haggard & The Strangers,0.535,0.205,-14.328,0.0266,0.798,9.65e-06,0.144,0.439,104.49,209200
8510,(You're My) Soul And Inspiration,The Righteous Brothers,0.298,0.58,-8.124,0.0408,0.781,4.29e-06,0.239,0.233,93.901,194560
8511,Sticky Drama,Oneohtrix Point Never,0.281,0.551,-8.309,0.0672,0.000519,0.0839,0.323,0.269,91.867,257633
8512,Prendre un enfant,Yves Duteil,0.426,0.0924,-17.508,0.0319,0.966,0.42,0.145,0.331,130.383,258827
8513,The Clapping Song (Clap Pat Clap Slap) - Single Version,Shirley Ellis,0.751,0.654,-9.732,0.179,0.167,0.0316,0.0535,0.607,166.588,163867
8514,Don't Leave Me This Way (with Sarah Jane Morris),The Communards,0.654,0.915,-6.254,0.0315,0.218,0.0,0.11,0.916,131.942,260947
8515,Winter - Remastered,The Rolling Stones,0.329,0.658,-6.017,0.0351,0.797,0.612,0.161,0.633,150.236,329400
8516,Nuit et brouillard,Jean Ferrat,0.647,0.302,-12.341,0.0888,0.743,0.0,0.117,0.48,107.524,188467
8517,The Late Great Johnny Ace,Paul Simon,0.355,0.123,-17.078,0.0356,0.864,0.00299,0.104,0.0558,111.754,287907
8518,Shelter Song,Temples,0.491,0.899,-3.315,0.0373,0.000212,8.52e-05,0.167,0.537,126.061,190558
8519,Strange Overtones,David Byrne,0.694,0.839,-6.955,0.0465,0.269,0.00363,0.592,0.811,109.978,257449
8520,Breathe Me,Sia,0.552,0.643,-7.36,0.0327,0.0364,0.74,0.105,0.212,120.012,272800
8521,You've Got What It Takes,Marv Johnson,0.668,0.629,-9.022,0.0921,0.606,0.0,0.446,0.965,136.832,171613
